nm,E891,ISO9050,ASTM_G173_global,ASTM_G173_direct
500,0.006782718739871672,0.007904299992221264,0.007769300088386631,0.0074941420290603605
505,0.006914845334590122,0.007947320674414228,0.00786182168674681,0.007609987552174056
510,0.007046971929308574,0.007990341356607193,0.007784385131597531,0.007553463891137904
515,0.006864637228597111,0.007836267285497507,0.0077004117243901936,0.007490784187810689
520,0.006682302527885649,0.007682193214387821,0.0076611906120418564,0.007470637140312654
525,0.006924754829194007,0.007809754539494866,0.00793523556370652,0.007756053646534802
530,0.007167207130502364,0.007937315864601911,0.007766785914518149,0.007609987552174056
535,0.007158949218332461,0.007927311054789594,0.007811538209377149,0.007667630493626764
540,0.007150691306162558,0.007917306244977277,0.007454525520052541,0.0073290481676181385
545,0.00721609397054819,0.007921558289147512,0.007761254732007486,0.007643006324462499
550,0.0072814966349338235,0.007925810333317747,0.007743152680154407,0.007637969562587992
555,0.00725705321491091,0.007862279791009532,0.007861318851973114,0.0077694850115334925
560,0.007232609794887996,0.007798749248701317,0.007411784564288327,0.007341360252200271
565,0.007208166374865083,0.007715209086768468,0.007643591394962474,0.00758592302321807
570,0.007183722954842171,0.007631668924835619,0.007450000007089272,0.007409636357610274
575,0.007079541134906672,0.007503857479483265,0.007430389450915103,0.007401241754486093
580,0.006975293251673813,0.007376046034130912,0.007552578300923384,0.007529959002390198
585,0.006871045368440956,0.00727224613232812,0.007705440072127159,0.007687777541124798
590,0.006766863548505457,0.007168446230525329,0.006893361912607102,0.006892528805160735
595,0.006873423647145888,0.007251736272212871,0.007194559942051384,0.007202569480547146
600,0.006979917682488959,0.007335026313900412,0.007418321416346384,0.007430902685524866
605,0.00708647778112939,0.0074268204439284224,0.007489723954211306,0.007509252314683887
610,0.007192971816472461,0.0075186145739564334,0.007384631486508709,0.007407957436985437
615,0.007148907597133858,0.007475844012008777,0.0073901626690193725,0.007417471320526175
620,0.007104777314497896,0.007433073450061121,0.007411281729514631,0.007442655129898719
625,0.007060713095159292,0.007373794951923141,0.007052760535868934,0.007088962518266566
630,0.0070165828125233285,0.0073145164537851606,0.007001471388951878,0.007045310582020826
635,0.007015922179549737,0.00722397292498369,0.007269985158105878,0.007311699321161497
640,0.0070152615465761455,0.007133429396182218,0.007210650654809675,0.00725405637970879
645,0.007014600913602552,0.007179701641564186,0.0073247941484388115,0.007370461543030763
650,0.007013940280628961,0.007225973886946154,0.006835535913631989,0.006883014921619996
655,0.00698830772125358,0.007192958014565506,0.00678776661013081,0.006838803345165978
660,0.006962741225175561,0.007159942142184859,0.0070356641535632486,0.007089522158474844
665,0.006937108665800181,0.00708740727104556,0.0071472934733239,0.007203129120755425
670,0.006911542169722161,0.007014872399906259,0.007138242447397361,0.007193055597006409
675,0.0066026962545677826,0.00671847990921636,0.007018567771257563,0.007073292592434762
680,0.006293850339413404,0.00642208741852646,0.007024098953768226,0.007079448634725828
685,0.005985004424259025,0.006159461160953132,0.006912972468781271,0.006969759153903199
690,0.005676158509104646,0.005896834903379804,0.005944009859867864,0.006013893678163142
695,0.005912665113650673,0.006063164866509578,0.006393041312778956,0.006457128723119889
700,0.006149171718196699,0.006229494829639353,0.006447850303111888,0.006511973463531204
705,0.006385678322742727,0.006315786314270589,0.00664445869962727,0.006709526457053593
710,0.006622184927288753,0.006402077798901826,0.006624848143453101,0.006689939049763838
715,0.005856247057705895,0.0058495621770166045,0.006329181296519482,0.006395568300209231
720,0.005450155968838736,0.005297046555131382,0.004955436694780289,0.005033404033258821
725,0.0056003839070336145,0.0054581239931096905,0.005219424950971021,0.005302087297253436
730,0.005871837995882672,0.0056192014310879985,0.0056744904211664705,0.00576093630402116
735,0.006143292084731728,0.00585481470216807,0.006123521874077561,0.006212565952102089
740,0.006414746173580786,0.0060904279732481425,0.006132070065230404,0.006222639475851106
745,0.006375900954733562,0.00609192869471999,0.006283926166886786,0.006382136935210542
750,0.006337055735886337,0.006093429416191839,0.006205483942190112,0.006308824067926028
755,0.006271058501824471,0.005426608842200891,0.00622660300268537,0.006335686797923407
760,0.004845742861299183,0.004759788268209945,0.0013377416319425147,0.001383206738781688
765,0.004477439978521501,0.005000904184686791,0.003449496831036252,0.0035468317480080534
770,0.005591201108700683,0.005242020101163637,0.005836906053070482,0.005957929657335269
775,0.00579784710284034,0.005467628562431392,0.005918868121183033,0.006044673889618472
780,0.006004493096979997,0.005693237023699147,0.005850985426733988,0.005980874905874697
785,0.005945894952222364,0.005663472714507503,0.0058258436880491565,0.005959608577960105
790,0.005887230744167371,0.0056337084053158576,0.005485927381030234,0.005621585892159758
795,0.005828632599409738,0.005211171937575658,0.00549698974605156,0.005633338336533612
800,0.005769968391354746,0.00478863546983546,0.0053929029478963575,0.005532547135022613
805,0.0054367451194748135,0.0047924039481981,0.005302392688630964,0.0054436203059271245
810,0.00510358791089224,0.0047961724265607394,0.0053094323754627176,0.005455820462467601
815,0.004770364639012307,0.0047999409049233775,0.0045015277445643416,0.004640928355192954
820,0.004525930438783173,0.004803709383286017,0.004333832347536515,0.004471469300126157
825,0.004477439978521501,0.004807477861648657,0.004874228878828284,0.005022882797343182
830,0.004923367235696273,0.004811246340011297,0.004606016810538501,0.004753024288911182
835,0.00515042678871993,0.004815014818373936,0.0050444384497245935,0.005200008923263397
840,0.005283742522790847,0.0048187832967365755,0.005107292796436672,0.005267557496402639
